Training configuration
  config=./train_config_v2.json
  data_dir=./data/processed/260602_sub1_hjlee_raw
  input_file=X_eeg_raw.npy
  checkpoint_root=./checkpoints_eegnet_randomsplit
  epochs=100
  batch_size=16
  lr=0.0001
  weight_decay=0.0001
  patience=100
  seed=42
  val_test_ratio=0.2
  weighted_sampler=True
  run_window_diagnostic=False
  window_size=256
  window_stride=128
  balance_rest_to_target=False
  run_5fold_cross_validation=True
  selection_metric=balanced_loss

Loading X_eeg_raw.npy...
Device: cuda | X: (500, 64, 4000) | run: ./checkpoints_eegnet_randomsplit/20260625_142158
Data split: train=300 val=100 test=100
Original label distribution:
  train: label0=60 label1=60 label2=60 label3=60 label4=60 total=300
  val:   label0=20 label1=20 label2=20 label3=20 label4=20 total=100
  test:  label0=20 label1=20 label2=20 label3=20 label4=20 total=100

=== 5-fold cross-validation ===

--- fold 1/5: train=300 val=100 test=100 ---
fold=1 label=0
fold=4 label=2 | epoch 040 | train loss: 0.6311 bal_acc: 0.70 acc: 0.70 | val loss: 0.6521 bal_loss: 0.6525 bal_acc: 0.69 acc: 0.66
fold=4 label=2 | epoch 050 | train loss: 0.6155 bal_acc: 0.66 acc: 0.66 | val loss: 0.6479 bal_loss: 0.6489 bal_acc: 0.64 acc: 0.66
fold=4 label=2 | epoch 060 | train loss: 0.5737 bal_acc: 0.72 acc: 0.72 | val loss: 0.6351 bal_loss: 0.6460 bal_acc: 0.61 acc: 0.64
fold=4 label=2 | epoch 070 | train loss: 0.5899 bal_acc: 0.67 acc: 0.67 | val loss: 0.6868 bal_loss: 0.6545 bal_acc: 0.62 acc: 0.61
fold=4 label=2 | epoch 080 | train loss: 0.5334 bal_acc: 0.75 acc: 0.75 | val loss: 0.6367 bal_loss: 0.6726 bal_acc: 0.59 acc: 0.62
fold=4 label=2 | epoch 090 | train loss: 0.5454 bal_acc: 0.72 acc: 0.72 | val loss: 0.6606 bal_loss: 0.6757 bal_acc: 0.59 acc: 0.62
fold=4 label=2 | epoch 100 | train loss: 0.5405 bal_acc: 0.76 acc: 0.76 | val loss: 0.6754 bal_loss: 0.6796 bal_acc: 0.59 acc: 0.62
fold=4 label=1_vs_3 | epoch 001 | train loss: 0.6840 bal_acc: 0.51 acc: 0.53 | val loss: 0.7021 bal_loss: 0.7021 bal_acc: 0.50 acc: 0.50
fold=4 label=1_vs_3 | epoch 010 | train loss: 0.6721 bal_acc: 0.56 acc: 0.59 | val loss: 0.7015 bal_loss: 0.7015 bal_acc: 0.50 acc: 0.50
fold=4 label=1_vs_3 | epoch 020 | train loss: 0.6669 bal_acc: 0.67 acc: 0.63 | val loss: 0.7032 bal_loss: 0.7032 bal_acc: 0.45 acc: 0.45
fold=4 label=1_vs_3 | epoch 030 | train loss: 0.6620 bal_acc: 0.64 acc: 0.65 | val loss: 0.7110 bal_loss: 0.7110 bal_acc: 0.52 acc: 0.53
fold=4 label=1_vs_3 | epoch 040 | train loss: 0.6388 bal_acc: 0.62 acc: 0.62 | val loss: 0.7213 bal_loss: 0.7213 bal_acc: 0.45 acc: 0.45
fold=4 label=1_vs_3 | epoch 050 | train loss: 0.6000 bal_acc: 0.70 acc: 0.70 | val loss: 0.7370 bal_loss: 0.7370 bal_acc: 0.45 acc: 0.45
fold=4 label=1_vs_3 | epoch 060 | train loss: 0.5962 bal_acc: 0.73 acc: 0.73 | val loss: 0.7595 bal_loss: 0.7595 bal_acc: 0.40 acc: 0.40
fold=4 label=1_vs_3 | epoch 070 | train loss: 0.5841 bal_acc: 0.72 acc: 0.71 | val loss: 0.7938 bal_loss: 0.7938 bal_acc: 0.40 acc: 0.40
fold=4 label=1_vs_3 | epoch 080 | train loss: 0.5576 bal_acc: 0.75 acc: 0.75 | val loss: 0.8243 bal_loss: 0.8243 bal_acc: 0.38 acc: 0.38
fold=4 label=1_vs_3 | epoch 090 | train loss: 0.5232 bal_acc: 0.79 acc: 0.79 | val loss: 0.8449 bal_loss: 0.8449 bal_acc: 0.38 acc: 0.38
fold=4 label=1_vs_3 | epoch 100 | train loss: 0.4887 bal_acc: 0.83 acc: 0.82 | val loss: 0.8710 bal_loss: 0.8710 bal_acc: 0.38 acc: 0.38

--- fold 5/5: train=300 val=100 test=100 ---
fold=5 label=0
fold=5 label=0 | epoch 001 | train loss: 0.6984 bal_acc: 0.49 acc: 0.46 | val loss: 0.6492 bal_loss: 0.6977 bal_acc: 0.49 acc: 0.79
fold=5 label=0 | epoch 010 | train loss: 0.6816 bal_acc: 0.57 acc: 0.57 | val loss: 0.6457 bal_loss: 0.7043 bal_acc: 0.46 acc: 0.67
fold=5 label=0 | epoch 020 | train loss: 0.6743 bal_acc: 0.61 acc: 0.60 | val loss: 0.6434 bal_loss: 0.6991 bal_acc: 0.47 acc: 0.60
fold=5 label=0 | epoch 030 | train loss: 0.6390 bal_acc: 0.60 acc: 0.60 | val loss: 0.6585 bal_loss: 0.6994 bal_acc: 0.49 acc: 0.58
fold=5 label=0 | epoch 040 | train loss: 0.5966 bal_acc: 0.70 acc: 0.69 | val loss: 0.6435 bal_loss: 0.6793 bal_acc: 0.46 acc: 0.55
fold=5 label=0 | epoch 050 | train loss: 0.5995 bal_acc: 0.64 acc: 0.64 | val loss: 0.6458 bal_loss: 0.6980 bal_acc: 0.51 acc: 0.57
fold=5 label=0 | epoch 060 | train loss: 0.5762 bal_acc: 0.66 acc: 0.66 | val loss: 0.6778 bal_loss: 0.7180 bal_acc: 0.49 acc: 0.55
fold=5 label=0 | epoch 070 | train loss: 0.5376 bal_acc: 0.71 acc: 0.70 | val loss: 0.7023 bal_loss: 0.7230 bal_acc: 0.54 acc: 0.56
fold=5 label=0 | epoch 080 | train loss: 0.5162 bal_acc: 0.73 acc: 0.73 | val loss: 0.6720 bal_loss: 0.7673 bal_acc: 0.51 acc: 0.58
fold=5 label=0 | epoch 090 | train loss: 0.5142 bal_acc: 0.77 acc: 0.77 | val loss: 0.6381 bal_loss: 0.7654 bal_acc: 0.47 acc: 0.61
fold=5 label=0 | epoch 100 | train loss: 0.5324 bal_acc: 0.74 acc: 0.74 | val loss: 0.6714 bal_loss: 0.7766 bal_acc: 0.49 acc: 0.57
fold=5 label=2
fold=5 label=2 | epoch 001 | train loss: 0.6976 bal_acc: 0.52 acc: 0.50 | val loss: 0.6562 bal_loss: 0.7065 bal_acc: 0.50 acc: 0.80
fold=5 label=2 | epoch 010 | train loss: 0.6795 bal_acc: 0.52 acc: 0.53 | val loss: 0.6541 bal_loss: 0.7216 bal_acc: 0.44 acc: 0.71
fold=5 label=2 | epoch 020 | train loss: 0.6565 bal_acc: 0.66 acc: 0.66 | val loss: 0.6607 bal_loss: 0.7496 bal_acc: 0.56 acc: 0.66
fold=5 label=2 | epoch 030 | train loss: 0.6522 bal_acc: 0.61 acc: 0.60 | val loss: 0.6906 bal_loss: 0.8022 bal_acc: 0.55 acc: 0.61
fold=5 label=2 | epoch 040 | train loss: 0.6278 bal_acc: 0.67 acc: 0.67 | val loss: 0.6948 bal_loss: 0.8666 bal_acc: 0.57 acc: 0.64
fold=5 label=2 | epoch 050 | train loss: 0.6033 bal_acc: 0.65 acc: 0.65 | val loss: 0.7042 bal_loss: 0.9186 bal_acc: 0.55 acc: 0.64
fold=5 label=2 | epoch 060 | train loss: 0.5600 bal_acc: 0.71 acc: 0.71 | val loss: 0.7225 bal_loss: 0.9876 bal_acc: 0.57 acc: 0.65
fold=5 label=2 | epoch 070 | train loss: 0.5185 bal_acc: 0.73 acc: 0.73 | val loss: 0.7287 bal_loss: 0.9947 bal_acc: 0.54 acc: 0.62
fold=5 label=2 | epoch 080 | train loss: 0.5564 bal_acc: 0.73 acc: 0.72 | val loss: 0.7076 bal_loss: 1.0618 bal_acc: 0.55 acc: 0.70
fold=5 label=2 | epoch 090 | train loss: 0.5225 bal_acc: 0.76 acc: 0.76 | val loss: 0.7496 bal_loss: 1.0536 bal_acc: 0.57 acc: 0.64
fold=5 label=2 | epoch 100 | train loss: 0.4991 bal_acc: 0.77 acc: 0.77 | val loss: 0.7354 bal_loss: 1.1158 bal_acc: 0.55 acc: 0.67
fold=5 label=1_vs_3 | epoch 001 | train loss: 0.6966 bal_acc: 0.52 acc: 0.48 | val loss: 0.6920 bal_loss: 0.6920 bal_acc: 0.50 acc: 0.50
fold=5 label=1_vs_3 | epoch 010 | train loss: 0.6869 bal_acc: 0.61 acc: 0.58 | val loss: 0.6591 bal_loss: 0.6591 bal_acc: 0.53 acc: 0.53
fold=5 label=1_vs_3 | epoch 020 | train loss: 0.6492 bal_acc: 0.68 acc: 0.69 | val loss: 0.6450 bal_loss: 0.6450 bal_acc: 0.50 acc: 0.50
fold=5 label=1_vs_3 | epoch 030 | train loss: 0.6554 bal_acc: 0.62 acc: 0.61 | val loss: 0.6350 bal_loss: 0.6350 bal_acc: 0.67 acc: 0.68
fold=5 label=1_vs_3 | epoch 040 | train loss: 0.6154 bal_acc: 0.69 acc: 0.69 | val loss: 0.6307 bal_loss: 0.6307 bal_acc: 0.70 acc: 0.70
fold=5 label=1_vs_3 | epoch 050 | train loss: 0.6081 bal_acc: 0.66 acc: 0.67 | val loss: 0.6275 bal_loss: 0.6275 bal_acc: 0.70 acc: 0.70
fold=5 label=1_vs_3 | epoch 060 | train loss: 0.5986 bal_acc: 0.71 acc: 0.71 | val loss: 0.6239 bal_loss: 0.6239 bal_acc: 0.70 acc: 0.70
fold=5 label=1_vs_3 | epoch 070 | train loss: 0.5689 bal_acc: 0.70 acc: 0.70 | val loss: 0.6283 bal_loss: 0.6283 bal_acc: 0.70 acc: 0.70
fold=5 label=1_vs_3 | epoch 080 | train loss: 0.5441 bal_acc: 0.76 acc: 0.76 | val loss: 0.6283 bal_loss: 0.6283 bal_acc: 0.70 acc: 0.70
fold=5 label=1_vs_3 | epoch 090 | train loss: 0.5207 bal_acc: 0.77 acc: 0.77 | val loss: 0.6479 bal_loss: 0.6479 bal_acc: 0.70 acc: 0.70
fold=5 label=1_vs_3 | epoch 100 | train loss: 0.4954 bal_acc: 0.79 acc: 0.79 | val loss: 0.6586 bal_loss: 0.6586 bal_acc: 0.62 acc: 0.62

5-fold cross-validation summary
y_0: test bal_loss=0.673 +/- 0.042 | bal_acc=0.571 +/- 0.058 | test acc=0.596 +/- 0.042
y_2: test bal_loss=0.739 +/- 0.087 | bal_acc=0.555 +/- 0.041 | test acc=0.648 +/- 0.075
y_1_vs_3: test bal_loss=0.679 +/- 0.042 | bal_acc=0.580 +/- 0.037 | test acc=0.580 +/- 0.037
Cross-validation CSV: ./checkpoints_eegnet_randomsplit/20260625_142158/cross_validation.csv

Saved to: ./checkpoints_eegnet_randomsplit/20260625_142158
